date_amazon,date,id,price,price_online,price_amazon,sale_online,product_online,product_amazon,merchant,URL,imputed,COMMENTS,PRICETYPE,datediff,cat_id,category,retailer_id,retailer_s
7/15/2016,7/15/2016,718103220774,31.49,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468641009&sr=8-1&keywords=%22,,,Regular Price,0,1500,Office Products,51,USA_51
1/23/2016,1/22/2016,078541169050,22.99,,26.82,,078541169050,"STEELMASTER Tablet Computer Stand, Portrait or Landscape, Fits Tablets 7 - 10 Inches, Black (264654004)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/STEELMASTER-Computer-Portrait-Landscape-Tablets/dp/B008133V72/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453610886&sr=8-1&keywords=078541169050,,,Regular Price,1,1500,Office Products,51,USA_51
1/28/2016,1/27/2016,849108005476,49.99,59.99,48.14,,849108005476,M-Edge Universal SM Stealth Power Folio Case for Tablets (U7-SJ-LB-B),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/M-Edge-Universal-Stealth-Tablets-U7-SJ-LB-B/dp/B00L1F8D66/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453961126&sr=8-1&keywords=849108005476,1,,Sale/Discounted Price,1,1500,Office Products,51,USA_51
7/3/2016,6/29/2016,718103146555,8.79,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467519664&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
7/3/2016,6/29/2016,5055134219984,14.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467519535&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
1/12/2016,1/11/2016,071662045906,5.99,,6.99,,071662045906,Crayola Frozen Color & Activity Books,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Crayola-Frozen-Color-Activity-Books/dp/B00L9EU8VW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1452576351&sr=8-1&keywords=071662045906,,,Regular Price,1,1500,Office Products,51,USA_51
1/12/2016,1/11/2016,074319421429,10.29,,7.83,,074319421429,"Ampad Computation Pad, Greentint Paper, 8.5 x 11, 5 x 5 Rule, 3-Hole Punched, 100-Sheets, 1-Each",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Ampad-Computation-Greentint-Punched-100-Sheets/dp/B004B3WJ0G/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1452660155&sr=8-1&keywords=074319421429,,,Regular Price,1,1500,Office Products,51,USA_51
1/28/2016,1/27/2016,812350019096,49.99,,38.62,,812350019096,iHome Bluetooth Keyboard (IMAC-K111S),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/iHome-IMAC-K111S-Bluetooth-Keyboard/dp/B007X3VEC0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453957754&sr=8-1&keywords=812350019096,,,Regular Price,1,1500,Office Products,51,USA_51
7/6/2016,6/29/2016,4171477790858,5.29,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467863814&sr=8-1&keywords=%22,,,Regular Price,7,1500,Office Products,51,USA_51
7/5/2016,6/29/2016,718103029759,24.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467691385&sr=8-1&keywords=%22,,,Regular Price,6,1500,Office Products,51,USA_51
7/20/2016,7/15/2016,811571016518,35,,4.01,,"Google Chromecast

""",TVPower Mini USB Power Cable for Chromecast,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/TVPower-Mini-Power-Cable-Chromecast/dp/B00NDOIZ2K/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469073054&sr=8-1&keywords=Google+Chromecast%22,,,Regular Price,5,1500,Office Products,51,USA_51
1/12/2016,1/11/2016,072782119010,2,2.99,1.99,1,072782119010,"Avery Big Tab Insertable Plastic Dividers, 8-Tabs, 1 Set (11901)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Avery-Insertable-Plastic-Dividers-11901/dp/B0000AQOH2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1452659862&sr=8-1&keywords=072782119010,1,,Sale/Discounted Price,1,1500,Office Products,51,USA_51
7/17/2016,7/15/2016,097855068538,39.99,,32.99,,"Logitech M705 Marathon Wireless Laser Mouse, Black (910-001935)

""",Logitech Wireless Marathon Mouse M705 With 3-year Battery Life,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-Wireless-Marathon-3-year-Battery/dp/B003TG75EG/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468728457&sr=8-1&keywords=Logitech+M705+Marathon+Wireless+Laser+Mouse%2C+Black+%28910-001935%29%22,,,Regular Price,2,1500,Office Products,51,USA_51
7/3/2016,6/29/2016,718103187527,9.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467519707&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
7/2/2016,6/29/2016,718103077736,9.49,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467432962&sr=8-1&keywords=%22,,,Regular Price,3,1500,Office Products,51,USA_51
10/6/2015,10/5/2015,043000046586,7.99,,17.04,,043000046586,"Maxwell House Decaf Ground Coffee Canister,...",,http://www.amazon.com/Maxwell-House-Ground-Canister-Original/dp/B008VT2NMK/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444189623&sr=8-1&keywords=043000046586,,,,1,1500,Office Products,51,USA_51
11/10/2015,11/16/2015,071064468952,8.99,13.49,8.99,,071064468952,"Geographics Design Paper, Ivy, 24 lb, 8.5 x 11 Inches, 100 Sheets Per Pack (46895)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Geographics-Design-Inches-Sheets-46895/dp/B001A3Q2IK/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1447217940&sr=8-1&keywords=071064468952,1,,,-6,1500,Office Products,51,USA_51
7/22/2016,7/15/2016,718103219587,25.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469244232&sr=8-1&keywords=%22,,,Regular Price,7,1500,Office Products,51,USA_51
7/3/2016,6/29/2016,053926600892,39.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467519393&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
7/2/2016,6/29/2016,6119314488085,5.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467432898&sr=8-1&keywords=%22,,,Regular Price,3,1500,Office Products,51,USA_51
11/11/2015,11/16/2015,071641032040,17.99,,11.49,,071641032040,"Sharpie Stained Permanent Fabric Marker, Assorted, 8-Pack (SAN1779005)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Sharpie-Stained-Permanent-Assorted-SAN1779005/dp/B004O6M8Z6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1447219461&sr=8-1&keywords=071641032040,,,Regular Price,-5,1500,Office Products,51,USA_51
7/3/2016,6/29/2016,071662024055,6.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467519425&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
7/4/2016,6/29/2016,8182863073055,3.79,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467605526&sr=8-1&keywords=%22,,,Regular Price,5,1500,Office Products,51,USA_51
7/17/2016,7/15/2016,718103219600,31.49,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468813829&sr=8-1&keywords=%22,,,Regular Price,2,1500,Office Products,51,USA_51
1/29/2016,1/27/2016,092636313654,39.99,,39.99,,092636313654,"Targus 3D Protection Case for iPad Air 2 and iPad Air, Blue (THZ61202GL)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Targus-Protection-Case-iPad-THZ61202GL/dp/B0163STBQQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1454044202&sr=8-1&keywords=092636313654,,,Regular Price,2,1500,Office Products,51,USA_51
7/6/2016,6/29/2016,071641251458,10.79,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467863723&sr=8-1&keywords=%22,,,Regular Price,7,1500,Office Products,51,USA_51
1/11/2016,1/18/2016,000772001458,11.3,,18.05,,000772001458,Melissa & Doug Magnetic Chalk Dry Erase Board,Ships from and sold by Amazon.com.,http://www.amazon.com/Melissa-Doug-Magnetic-Chalk-Erase/dp/B000GKES4S/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1452574185&sr=8-1&keywords=000772001458,,,Sale/Discounted Price,-7,1500,Office Products,51,USA_51
7/6/2016,6/29/2016,053926600892,39.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467863709&sr=8-1&keywords=%22,,,Regular Price,7,1500,Office Products,51,USA_51
10/6/2015,10/9/2015,071641441019,4.79,,2.59,,071641441019,Sharpie Magnum Black Ink Permanent Marker(44101),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Sharpie-Magnum-Black-Permanent-Marker/dp/B0005KC7A6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444188743&sr=8-1&keywords=071641441019,,,,-3,1500,Office Products,51,USA_51
7/17/2016,7/15/2016,037648370233,79.99,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468813213&sr=8-1&keywords=%22,,,Regular Price,2,1500,Office Products,51,USA_51
10/11/2015,10/16/2015,745883644780,119.99,,89.99,,745883644780,"Linksys AC1200+ Wi-Fi Wireless Dual-Band+ Router with Gigabit & USB Ports, Smart Wi-Fi App Enabled to Control Your Network from Anywhere (EA6350-FFP)",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,http://www.amazon.com/Linksys-Wireless-Dual-Band-Anywhere-EA6350-FFP/dp/B00KF93DMI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444537093&sr=8-1&keywords=745883644780,,,,-5,1500,Office Products,51,USA_51
1/21/2016,1/20/2016,039956981736,2.79,,10.36,,039956981736,"Cosco Rubber Finger Pads, Medium (098173)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Cosco-Rubber-Finger-Medium-098173/dp/B00T8A7MM2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453438389&sr=8-1&keywords=039956981736,,,Regular Price,1,1500,Office Products,51,USA_51
7/2/2016,6/29/2016,718103098229,8.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467432973&sr=8-1&keywords=%22,,,Regular Price,3,1500,Office Products,51,USA_51
1/24/2016,1/22/2016,071649010897,9.49,,7.52,,071649010897,"Master Lock 141DLF Solid Brass Padlock, Black Cover, 1-9/16-inch, 1-1/2-inch Shackle",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Master-Lock-141DLF-Padlock-16-inch/dp/B000EUHCHU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453612720&sr=8-1&keywords=071649010897,, ,Regular Price,2,1500,Office Products,51,USA_51
7/6/2016,6/29/2016,078787610576,17.99,17.99,12.59,1,"Pendaflex® SureHook® Reinforced Hanging File Folders, 5 Tab Positions, Letter Size, Standard Green, 20/Box (6152 1/5)

""","Pendaflex SureHook Reinforced Hanging Folders, Letter Size, Standard Green, 20 per Box (6152 1/5)",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Pendaflex-SureHook-Reinforced-Standard-6152/dp/B002HICRIQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467778106&sr=8-1&keywords=Pendaflex%C2%AE+SureHook%C2%AE+Reinforced+Hanging+File+Folders%2C+5+Tab+Positions%2C+Letter+Size%2C+Standard+Green%2C+20%2FBox+%286152+1%2F5%29%22,1,,Regular Price,7,1500,Office Products,51,USA_51
7/5/2016,6/29/2016,4171477790858,5.29,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467691284&sr=8-1&keywords=%22,,,Regular Price,6,1500,Office Products,51,USA_51
1/20/2016,1/18/2016,071662005559,2.99,5.79,2.7,,071662005559,"Crayola Washable Watercolors, 16 count (53-0555)",Ships from and sold by Amazon.com.,http://www.amazon.com/Crayola-Washable-Watercolors-count-53-0555/dp/B00281PWH0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453268492&sr=8-1&keywords=071662005559,1,,Regular Price,2,1500,Office Products,51,USA_51
10/27/2015,10/26/2015,071662036126,6.29,5.79,6,,071662036126,Crayola 12ct Oil Pastels Portfolio Series,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Crayola-12ct-Oil-Pastels-Portfolio/dp/B00006IEFL/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1445919829&sr=8-1&keywords=071662036126,1,,,1,1500,Office Products,51,USA_51
1/19/2016,1/18/2016,071662045326,29.99,,24.99,,071662045326,Inspiration Art Case (04-2532),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Crayola-04-2532-Inspiration-Art-Case/dp/B00CI6J5JQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453264915&sr=8-1&keywords=071662045326,,,Regular Price,1,1500,Office Products,51,USA_51
7/22/2016,7/15/2016,037648370050006366489294590706,59.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469244010&sr=8-1&keywords=%22,,,Regular Price,7,1500,Office Products,51,USA_51
7/4/2016,6/29/2016,051131707092,6.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467691120&sr=8-1&keywords=%22,,,Regular Price,5,1500,Office Products,51,USA_51
7/6/2016,6/29/2016,6016530807440,3.29,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467863857&sr=8-1&keywords=%22,,,Regular Price,7,1500,Office Products,51,USA_51
7/20/2016,7/15/2016,097855115300,39.99,,29.97,,"Logitech® K400 Plus USB Wireless Touch Keyboard, Black

""","Logitech Wireless Touch Keyboard K400 Plus, Touchpad Keyboard for Internet-Connected TVs",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-Wireless-Keyboard-Touchpad-Internet-Connected/dp/B014EUQOGK/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469073321&sr=8-1&keywords=Logitech%C2%AE+K400+Plus+USB+Wireless+Touch+Keyboard%2C+Black%22,,,Regular Price,5,1500,Office Products,51,USA_51
7/21/2016,7/15/2016,074711777018,34.99,,18.59,,"Swingline® High-Capacity Desktop Stapler, Black

""","Swingline High Capacity Desk Stapler, Reduced Effort, 60 Sheets, Black (S7077701)",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Swingline-Capacity-Stapler-Reduced-S7077701/dp/B00006IFLA/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469073679&sr=8-1&keywords=Swingline%C2%AE+High-Capacity+Desktop+Stapler%2C+Black%22,,,Regular Price,6,1500,Office Products,51,USA_51
1/20/2016,1/18/2016,071662445386,15.99,15.99,9.99,,071662445386,Crayola Creativity Tub,Ships from and sold by Amazon.com exclusively for Prime members. Details,http://www.amazon.com/Crayola-04-5358-Creativity-Tub/dp/B00FY2OCFI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453266401&sr=8-1&keywords=071662445386,1,,Regular Price,2,1500,Office Products,51,USA_51
6/4/2016,5/28/2016,84025210,20.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com in easy-to-open packaging.,http://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465014219&sr=8-1&keywords=%22,,,Regular Price,7,1500,Office Products,51,USA_51
7/4/2016,6/29/2016,718103187527,9.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467605484&sr=8-1&keywords=%22,,,Regular Price,5,1500,Office Products,51,USA_51
1/20/2016,1/18/2016,071662799328,6.99,,4.99,,071662799328,"Crayola Construction Paper, Assorted Colors, 240 Sheet (99-3200)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Crayola-Construction-Assorted-Colors-99-3200/dp/B00125Q27M/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453268459&sr=8-1&keywords=071662799328,,,Regular Price,2,1500,Office Products,51,USA_51
7/16/2016,7/15/2016,780420129226365771000001670759,199.99,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468727912&sr=8-1&keywords=%22,,,Regular Price,1,1500,Office Products,51,USA_51
7/19/2016,7/15/2016,097855068538,39.99,,28.89,,"Logitech M705 Marathon Wireless Laser Mouse, Black (910-001935)

""",Logitech Wireless Marathon Mouse M705 With 3-year Battery Life,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-Wireless-Marathon-3-year-Battery/dp/B003TG75EG/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468986868&sr=8-1&keywords=Logitech+M705+Marathon+Wireless+Laser+Mouse%2C+Black+%28910-001935%29%22,,,Regular Price,4,1500,Office Products,51,USA_51
10/17/2015,10/15/2015,071798004105,4.99,,6.98,,071798004105,Quickie Dustpan and Brush Set,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Quickie-Dustpan-and-Brush-Set/dp/B000KOHNXI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1445055574&sr=8-1&keywords=071798004105,,,,2,1500,Office Products,51,USA_51
7/1/2016,6/29/2016,718103077125,13.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467346495&sr=8-1&keywords=%22,,,Regular Price,2,1500,Office Products,51,USA_51
1/19/2016,1/18/2016,071709110178,4.99,,3.51,,071709110178,"Avery Red Marking Tags, Strung, 2.75 x 1.68 Inches, Pack of 100 (11017)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Avery-Marking-Strung-Inches-11017/dp/B00466FXI8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453264419&sr=8-1&keywords=071709110178,,,Regular Price,1,1500,Office Products,51,USA_51
7/21/2016,7/15/2016,718103184984,16.49,,31.59,,"Staples Wired USB Keyboard

""",I-Rocks Back-lit LED Stylish White USB Keyboard,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/I-Rocks-Back-lit-Stylish-White-Keyboard/dp/B002BUO3NW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469159862&sr=8-1&keywords=Staples+Wired+USB+Keyboard%22,,,Regular Price,6,1500,Office Products,51,USA_51
10/5/2015,10/5/2015,071798803609,5.99,,6.97,,071798803609,Quickie Plunger and Caddy with Microban,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Quickie-Home-Pro-360MB-Plunger-Microban/dp/B003S86S2K/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444102527&sr=8-1&keywords=071798803609,,s,,0,1500,Office Products,51,USA_51
7/15/2016,7/15/2016,718103219594,15.29,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468640980&sr=8-1&keywords=%22,,,Regular Price,0,1500,Office Products,51,USA_51
7/17/2016,7/15/2016,12891225,79.99,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468813431&sr=8-1&keywords=%22,,,Regular Price,2,1500,Office Products,51,USA_51
7/20/2016,7/15/2016,12891225,79.99,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469072566&sr=8-1&keywords=%22,,,Regular Price,5,1500,Office Products,51,USA_51
7/5/2016,6/29/2016,718103077736,9.49,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467691416&sr=8-1&keywords=%22,,,Regular Price,6,1500,Office Products,51,USA_51
7/5/2016,6/29/2016,025932902215,5.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467777488&sr=8-1&keywords=%22,,,Regular Price,6,1500,Office Products,51,USA_51
